field_id,farm_id,field_nm,stat_cd,field_use_cd,acres,country,entrpr_guid,crt_dt,upd_dt
110836,50283,Creek Field,A,PROD,98.6,United States,8cbef0a9-1a60-4723-99e7-3c0e935eb788,2021-06-28,2021-10-25
111126,50398,Flat 120,P,PROD,287.1,United States,c5852bd5-1a77-4cac-8a2f-3d15eab163a9,2012-09-30,
111002,50339,Slough Field,A,PROD,56.6,Canada,ec652f9a-f2c7-4988-9bc2-1b553ccce06f,2015-06-12,2024-03-31
110684,50228,Dryland North,A,PROD,316.5,United States,4977c6f4-d9e9-4b10-8203-757835db0765,2022-12-08,2025-10-07
110672,50224,Big Field,A,PROD,80.6,United States,c934fa05-ae43-4382-9af4-6badbc2d9ea8,2019-12-19,2021-03-08
110791,50268,North 80,A,PROD,202.9,United States,f24eb805-896c-4b7b-8279-82aa27a770fd,2024-02-23,
110296,50098,Home Field,A,PROD,171.2,United States,90370400-53db-49ad-8871-d49edc52f44a,2012-01-12,2017-05-15
111651,50579,Bench Field,I,PROD,,United States,217aa298-8778-453a-81ee-f15b6531d3be,2020-01-03,2026-02-02
111369,50488,Fence Line 60,A,PROD,13.1,Australia,830ea2ab-eb3f-4c78-a5be-3edfba8c63f3,2012-09-11,
110906,50308,Back 40,A,PROD,25.5,United States,,2011-09-22,2013-04-22
110067,50024,Home Field,A,PROD,,Canada,3562835a-07fb-40eb-90eb-6ca1a00f7050,2023-08-16,2024-01-05
110795,50269,Back 40,A,PROD,227.6,Canada,02242831-af28-42a3-bd42-104f6017e0ce,2023-09-26,
110416,50138,Gravel Pit Field,A,PROD,,Canada,98ad5235-3e60-4b93-be12-c4bcfd1d8286,2024-08-06,
111089,50366,Sandy Knoll,A,PROD,52.1,United States,60eec022-c28b-47c0-a51d-4a35061cdf56,2012-05-07,2016-05-24
111724,50613,Big Field,A,PROD,137.4,United States,819b4a2f-2133-4666-9d4c-6a1dbfc7606a,2015-11-14,
111348,50483,Fence Line 60,A,PROD,18.3,Australia,f0908de5-e715-43a6-9ef2-3180da0f0323,2022-10-24,2024-10-06
110915,50309,Old Orchard,A,PROD,69.7,Canada,58bdf6f4-66cc-48d7-9231-ba05783a86b2,2018-03-12,
111474,50517,East Quarter,A,PROD,228.1,Australia,27a08674-bc76-45f5-be69-d6dd5fce057a,2020-07-29,2024-02-11
111310,50471,Corner Piece,A,PROD,194.7,Australia,6834d9b2-a2cb-4e46-99ca-aae857bd9c2c,2013-02-18,2017-03-11
110093,50031,Schoolhouse Field,A,PROD,131.7,Canada,bfce35c2-2c5b-456a-8140-ca68097169fa,2019-03-17,2022-08-06
111236,50448,Corner Piece,A,PROD,171.2,United States,01456c2a-2736-4297-b863-bae8851f04f9,2019-09-19,2024-03-27
110129,50042,Bench Field,A,PROD,239.2,United States,191bb063-4483-4e2a-bbd4-6f7edc6550a3,2012-02-19,2016-09-18
110711,50240,Big Field,A,PROD,187.6,United States,7a9eb8da-9cd2-474b-a47d-57f1766b2162,2018-07-05,2020-04-12
110499,50166,Highway Field,A,PROD,,Canada,5bedac87-9df6-4240-8e55-e6c66e5da94e,2013-10-06,2024-01-09
110948,50319,Dryland North,A,PROD,51.2,United States,321a1a8e-a0c7-4f46-b6ca-8be6bf0ecd3f,2016-08-02,2021-01-10
110294,50099,East Quarter,A,PROD,45.5,United States,b0485b94-f6cf-4ac5-8f3a-78dfbfb2cc1b,2013-11-02,
111158,50425,Rock Pile,A,PROD,242.4,United States,15787a19-c743-4eef-b6de-d017d7d9229d,2024-06-02,2025-11-25
110253,50083,Flat 120,A,PROD,137.9,Canada,6d511625-c8c1-4356-9133-61103318bacf,2024-03-20,2024-12-02
110508,50170,Big Field,A,PROD,229.3,United States,87433e72-978e-4efe-ab7c-1c577e6990ab,2017-08-09,2022-11-11
110420,50140,Gravel Pit Field,A,PROD,289.1,United States,2e1938b8-6b0b-44bb-a3e9-da83f84672f4,2019-07-04,2024-08-08
111378,50490,Fence Line 60,A,PROD,75.1,Australia,db7230d1-2c51-4632-83f3-9fbf9dea40a6,2011-08-13,2022-02-28
111436,50506,Rock Pile,A,PROD,181.4,Australia,784a6477-9546-4a6a-98bf-acf9c27a16cc,2020-05-10,2022-03-15
110362,50122,Bench Field,A,PROD,314.8,United States,c6865b3c-402c-41e6-ad82-a347018010cf,2019-07-17,2022-07-03
110891,50301,West 160,A,PROD,253.0,United States,89d62bab-e645-42e1-9415-7f5673ed080e,2018-07-29,
111571,50543,Trial Plot 39,A,TRIAL,199.7,United States,53806588-50cd-47d8-8812-a232053d2e44,2022-07-03,2024-02-20
111227,50446,Dryland North,A,PROD,298.8,United States,b98392b1-f6a0-40ca-a640-39c06601869a,2022-11-21,2026-01-11
111616,50558,Fence Line 60,I,PROD,132.2,Canada,3dda79c2-f996-4069-9258-516ec448edb1,2022-06-11,
111568,50542,Trial Strip 25,A,TRIAL,151.0,United States,eaac7a3d-2c14-4eee-916e-b0b4d3d347b9,2021-01-27,
111118,50383,Big Field,P,PROD,155.7,Canada,bd394650-5f60-4a82-bb21-47c7dcb5d524,2017-12-24,
111312,50472,Fence Line 60,A,PROD,224.4,Australia,cf7ca923-3dee-492f-8dbe-1942fd844040,2021-07-03,2026-02-20
110435,50146,Flat 120,A,PROD,295.3,United States,b6d6c1c3-0af8-42dd-8cd3-becc28a9e7e9,2024-04-02,2024-11-28
111583,50546,Trial Plot 31,A,TRIAL,252.1,United States,c2500419-5ddd-4f55-932d-dff17de1d835,2014-05-17,2018-01-15
111315,50472,Pivot 3,A,PROD,298.3,Australia,a7c871a0-639d-4037-a4d8-6b42a031ccf2,2015-08-19,2019-12-23
110928,50314,Corner Piece,A,PROD,178.9,Canada,15dea7ce-7f1d-4e35-9d55-bfa055f3abff,2021-03-31,2023-07-01
110355,50119,Triangle,A,PROD,148.8,United States,45eea999-ebc6-4837-86c7-bb8cd113a5cb,2018-04-28,2024-08-11
110240,50079,Bench Field,A,PROD,86.7,United States,ec74d35d-9d49-488d-9f92-1a179a40b552,2022-09-30,
110468,50156,Old Orchard,A,PROD,213.8,United States,eea40bd4-2645-48ba-9577-549c6910c2d8,2015-02-10,2025-10-16
110245,50082,Gravel Pit Field,A,PROD,273.8,United States,0e990a3e-a3d7-4d9a-8cb2-8aa212f2b65a,2022-01-19,2024-10-01
111519,50529,Trial Plot 4,A,TRIAL,285.4,United States,3ade58c5-4bf3-4364-9e4e-1358e190cd07,2015-07-27,2026-04-01
110826,50279,Triangle,A,PROD,247.9,Canada,56485389-bb0c-4222-9ee3-302cacd9f339,2015-01-06,
111593,50548,Corner Piece,A,PROD,170.2,United States,7823a0ee-5c0b-4cc5-8b5d-821bb1579d4f,2019-11-28,2021-12-26
110769,50261,Dryland North,A,PROD,155.2,Canada,9ec2d484-921b-4a5c-bce0-5c40e6e7b445,2021-07-08,
110035,50010,Back 40,A,PROD,39.8,Canada,f02265eb-239d-4e19-bfc9-df7848b6e5be,2015-05-09,2019-05-16
110029,50008,Long Strip,A,PROD,264.3,Canada,afc337f8-47e2-4994-ac4c-1526badb102d,2018-05-17,2019-11-20
110850,50289,Corner Piece,A,PROD,145.8,Canada,44fb17b7-55ec-40d7-a97b-3eb722935d03,2024-06-06,2025-11-19
111511,50525,Pivot 2,A,PROD,234.8,Australia,9d1efc2a-63de-48f4-bc76-74b4a4a24742,2024-07-07,
110431,50144,Pivot 1,A,PROD,59.8,United States,132d6984-8c2c-485a-8341-0db73f507180,2013-04-12,2018-11-22
110866,50293,Rock Pile,A,PROD,255.8,United States,1275e9f8-ad1d-4eba-a8a2-e4878e170bd1,2024-05-06,2025-06-14
110753,50254,Fence Line 60,A,PROD,154.9,United States,c6fbe360-2acb-4a53-9119-f03dab70267d,2016-07-13,2022-03-03
110088,50031,Fence Line 60,A,PROD,317.4,Canada,a671fa54-62be-42e6-beb5-adca5af4eee1,2020-01-29,2021-09-01
110714,50239,Fence Line 60,A,PROD,67.0,United States,0c702eed-3794-40de-b0f5-170143d13c0d,2012-10-31,2020-03-31
110987,50334,Pivot 2,A,PROD,163.1,Canada,f2ff0dd9-733a-4c9b-89b2-2bc7e379c433,2022-07-24,2026-02-05
110699,50233,South 40,A,PROD,,United States,c303ea7b-32c9-425f-994d-ae7491cdbb36,2011-03-07,2011-11-21
111457,50512,Back 40,A,PROD,212.3,Australia,e63948d8-63a8-40c4-90de-5ce444ac9388,2017-09-09,2020-07-02
111558,50540,Trial Plot 20,A,TRIAL,219.4,Canada,2700c3bd-e140-47c0-af42-ad861261335c,2020-12-18,
111028,50348,River Bottom,A,PROD,292.3,United States,ac6b5f66-c12a-4050-a497-d679770e0612,2011-11-22,
110708,50238,Home Field,A,PROD,313.6,United States,0cdd960b-ff35-49f9-a08c-cb598f2b09b8,2013-04-23,2015-07-31
111287,50463,Old Orchard,A,PROD,,Canada,1ef32b7b-bb98-4d9c-846b-a46462f6a912,2023-08-19,2026-02-18
111170,50429,South 40,A,PROD,303.7,United States,297c2ad1-b52d-4936-b804-5d27aa9cc098,2023-03-20,2024-12-17
111198,50436,Schoolhouse Field,A,PROD,31.6,United States,6979c1bf-76ff-4423-aef3-45ff478fba89,2022-12-13,2023-05-14
110792,50268,Pivot 3,A,PROD,209.1,United States,8c78c49b-1094-45d8-a6a1-2e1a63a96844,2016-01-20,2016-10-06
111401,50497,South 40,A,PROD,168.0,Australia,419b64e1-945d-44ee-b72c-178d373077bf,2021-12-21,2026-03-14
110044,50014,Slough Field,A,PROD,76.6,United States,447a0869-48f0-499a-ad31-1929fd6bc5e1,2016-10-04,2025-05-02
111560,50540,Trial Block 6,A,TRIAL,192.0,Canada,962ac245-874b-4675-b46c-744501587081,2013-04-05,2016-08-28
110545,50182,South 40,A,PROD,92.2,United States,35a158b8-35bf-4f91-a146-c3a9d7a1a3c2,2012-01-05,2018-02-24
111716,50611,Big Field,A,PROD,145.3,United States,00000000-0000-0000-0000-000000000000,2015-08-14,
111276,50460,Pivot 3,A,PROD,271.1,Canada,c9def8d8-02c6-4081-a8f5-1dbbc2f1b299,2012-04-27,2016-04-22
110921,50311,North 80,A,PROD,95.6,Canada,,2015-10-07,2023-01-04
110259,50086,Corner Piece,A,PROD,20.8,Canada,aecb2b0f-6dc5-4563-87bd-17a36d23aa9c,2021-09-30,2023-06-24
111597,50549,Trial Plot 37,A,TRIAL,46.7,United States,3a61ee5c-fb02-4579-a241-6946fd2a5918,2023-06-07,2025-05-08
110951,50322,Slough Field,A,PROD,203.1,United States,ebd898e6-f636-4ed1-be00-617440f18ef2,2024-02-23,2024-10-30
111488,50520,Corner Piece,A,PROD,77.8,Australia,f202ecce-bb5e-493e-b499-69da5798a40e,2020-10-04,2020-11-17
110650,50217,Pivot 1,A,PROD,312.8,Canada,c6e5d562-8d9e-4153-872d-87a1a39b31b7,2023-02-19,
111246,50451,Back 40,A,PROD,84.0,United States,01438742-ec03-47b2-9506-d240c259f3e2,2018-10-02,
110385,50129,Pivot 3,A,PROD,89.2,United States,b744708d-8267-421a-bd62-97a675729ff9,2017-01-15,2022-06-08
110075,50026,Gravel Pit Field,A,PROD,170.0,United States,f71e367b-a317-435f-9485-2e018a625775,2011-09-10,2025-07-21
111535,50533,Trial Strip 26,A,TRIAL,86.0,United States,8f8c88f1-a49a-43c2-85ae-1bde1a4a63d5,2015-10-12,2021-05-27
110896,50305,River Bottom,A,PROD,132.2,United States,084ed010-90fe-47f6-89a9-6fc1f6c6d6e0,2016-10-11,2018-02-04
111677,50590,Rock Pile,I,PROD,120.3,United States,45e2cb7b-f457-4555-96fc-a16ee246ab7e,2021-06-13,
110945,50320,Corner Piece,A,PROD,209.8,United States,,2024-03-01,2025-11-05
111506,50525,Creek Field,A,PROD,215.0,Australia,58dba7b5-1e0d-433c-9767-5e846c268ae5,2020-02-16,2021-05-01
110677,50227,Back 40,A,PROD,24.7,Canada,00000000-0000-0000-0000-000000000000,2017-11-19,2018-09-21
110757,50257,Bench Field,A,PROD,198.9,United States,69bb0ea9-7f52-40ca-a39d-7bda86008be5,2014-08-11,2025-11-10
110127,50042,Big Field,A,PROD,147.5,United States,c16efd70-5fdd-4944-b56d-40114699cc12,2016-06-26,
110117,50039,North 80,A,PROD,204.4,United States,ded22538-75da-496f-a47f-59985975f49c,2015-08-04,2015-10-20
110889,50301,Pivot 2,A,PROD,206.3,United States,1b7abc55-9d13-4f7b-8889-3fe0e24edb0f,2023-12-12,2025-10-17
110222,50072,Bench Field,A,PROD,302.0,United States,85de7c60-3c92-43c1-8d9d-2ace50d0b894,2016-03-23,2018-11-21
110571,50190,Flat 120,A,PROD,277.8,United States,8f67b6cf-7b7a-4be7-ae4a-c884167ac8a4,2014-03-17,2021-03-08
111665,50585,Corner Piece,P,PROD,164.1,United States,e1174b51-7bd2-448a-90c7-d71d2f8ae9df,2012-04-24,2015-07-14
110185,50061,Old Orchard,A,PROD,,United States,efe124cb-df50-4c4b-81fd-a3f417808e51,2019-05-26,2026-04-07
111362,50486,Fence Line 60,A,PROD,115.9,Australia,b186dd3e-a2a5-4b77-a58b-b024a60db662,2019-05-30,2022-03-31
110876,50296,Corner Piece,A,PROD,72.9,United States,,2020-04-19,
110797,50269,Corner Piece,A,PROD,182.1,Canada,8bd901bb-6fd7-4870-a7ea-8dee9cc1ca53,2016-06-26,2025-05-09
110658,50219,Pivot 2,A,PROD,200.9,United States,d23d2dea-3bb9-4fe9-ab39-6e17c9c8b664,2017-11-14,2018-05-05
111530,50532,Trial Plot 22,A,TRIAL,,United States,89078355-8820-4e0c-94ca-f97e0f510bce,2012-01-27,2016-12-22
110881,50298,Back 40,A,PROD,189.5,United States,d4cf0990-c227-4758-a4dc-009bd4564b24,2018-03-24,2022-04-13
110622,50209,Pivot 2,A,PROD,141.8,Canada,d2832aa2-a8ae-43f3-afee-151058ea625b,2015-08-04,2023-05-20
110330,50110,Creek Field,A,PROD,229.3,Canada,b7d3b827-fb4f-49a6-8c13-a2ed478f596d,2024-03-23,2026-01-16
110128,50043,Dryland North,A,PROD,122.6,United States,a1e065e2-fe01-4c3b-8212-97ce69d25eb5,2011-02-09,2018-10-11
111189,50434,Sandy Knoll,A,PROD,176.7,United States,35d7e144-3564-4e67-8a2b-614076512998,2017-01-18,2017-04-10
110653,50219,Home Field,A,PROD,208.5,United States,43c624f3-6096-48f9-b0b9-88ce941dbaae,2015-11-24,2020-07-14
111020,50344,Windmill Field,A,PROD,307.9,United States,77bb6b9d-f684-49fe-b4e7-f2fbf16375c8,2015-03-10,2016-02-11
110562,50189,Pivot 3,A,PROD,95.1,Canada,f92ca0f2-c170-4161-af63-5e261ccf63a8,2024-02-14,2025-09-25
110702,50237,Home Field,A,PROD,47.9,United States,f948f0f5-aa1b-48e2-9780-9590a80a74c4,2016-11-03,2022-10-09
111603,50552,River Bottom,P,PROD,104.0,United States,6111105f-62e5-45d1-9fcd-9f8adeb4b356,2024-10-23,
110794,50270,Home Field,A,PROD,55.4,Canada,d80c97f2-f666-43a1-9e07-be3147e49d53,2022-07-19,
110110,50037,Dryland North,A,PROD,44.5,Canada,9ee1aa4f-e409-4ec5-934a-940b569a19d4,2012-11-29,
110084,50029,Pivot 3,A,PROD,,United States,19ba5879-db75-4f9f-8552-116826dc7dd0,2021-05-25,
110290,50096,Home Field,A,PROD,240.4,United States,0c8f7e2d-8f25-4495-938d-342d76f5c0ee,2024-05-18,
110958,50323,Slough Field,A,PROD,16.3,Canada,d153bb78-934f-4327-8086-40bb28963bfc,2020-09-06,2023-01-25
111416,50499,Highway Field,A,PROD,94.4,Australia,845f2174-d971-434a-b1b4-d6c91010cd1f,2014-05-06,2024-01-18
110619,50209,Triangle,A,PROD,171.7,Canada,e466da2b-01a8-48a7-88a3-06f41008b48a,2017-11-02,2021-07-29
110438,50146,Bench Field,A,PROD,292.6,United States,7413b826-d270-4fe9-9785-cc50f05e3e6d,2013-10-10,
111498,50523,Triangle,A,PROD,,Australia,32c7a1c7-d3fe-4ce4-b88e-99a381beaa04,2019-01-04,
110218,50073,Old Orchard,A,PROD,66.0,United States,4f3e0cea-3e2d-4ff7-a009-00ab7eeecb2f,2021-01-15,
110360,50120,Sandy Knoll,A,PROD,144.3,Canada,ee852fb7-c595-4830-a031-f0c6bc345424,2014-10-13,
110503,50168,Pivot 3,A,PROD,34.1,Canada,170caea3-ac05-4786-8abf-f272e9a665b2,2021-06-19,
111333,50479,Big Field,A,PROD,290.1,Australia,972e7e4f-b6d4-437e-85b6-3c4808bda2b8,2023-04-09,2025-02-20
110919,50312,Big Field,A,PROD,114.2,Canada,d7e8d316-8c0b-4b5c-ac92-12514ad6982d,2013-05-14,
110211,50070,Pivot 3,A,PROD,88.0,United States,293da255-ace2-41fc-936d-a539c0a7495c,2016-10-01,2020-08-14
110624,50210,Big Field,A,PROD,35.3,United States,626c06ed-ef34-4254-b5f3-4a0c8d83226f,2017-08-01,2021-02-01
111371,50489,Pivot 3,A,PROD,269.6,Australia,768a1080-26b5-4a92-b1e2-7d8c098868d7,2011-03-17,2011-04-12
111030,50348,Corner Piece,A,PROD,315.1,United States,,2011-10-25,2021-03-18
110374,50126,South 40,A,PROD,150.0,Canada,7c18cac2-54a0-4419-8fd1-895c722b848c,2011-07-26,2016-05-23
110034,50010,Highway Field,A,PROD,313.3,Canada,3e3d9fb6-6c4a-4f39-8e13-8c4b0001ace6,2015-03-15,
110126,50040,Triangle,A,PROD,114.7,United States,2dadaf70-096b-4600-9646-5551ca1728f0,2023-07-19,2026-05-20
110177,50057,Dryland South,A,PROD,109.7,United States,69f5ab13-f96b-470e-ba1d-8aa09275d9fb,2018-04-27,2023-04-02
110200,50067,West 160,A,PROD,90.9,United States,5d333a76-3d84-49da-842e-937163304845,2023-05-04,2024-01-12
110689,50232,Triangle,A,PROD,286.6,United States,dd2e5293-3fc9-4343-8f44-35f1fbf2ad48,2017-08-22,
110618,50207,Fence Line 60,A,PROD,72.7,Canada,b46b1f21-a5ec-42e7-8945-11abffb5e7b0,2015-05-13,
110523,50175,Rock Pile,A,PROD,,United States,892e7d94-8e11-41b0-9dd8-1330553fc8a3,2017-02-28,2020-07-01
111103,50372,South 40,A,PROD,181.9,United States,b9ea1527-7c68-48dc-9347-2fddb8f5854b,2013-11-29,2014-11-07
110939,50317,Home Field,A,PROD,123.8,United States,21739d1c-2798-4dfc-b244-b0a0ecb2b90c,2020-11-18,
110675,50227,Old Orchard,A,PROD,41.5,Canada,2822665a-d0b1-49cb-9c49-c76de17d7985,2023-10-13,2025-05-20
111372,50489,Slough Field,A,PROD,270.6,Australia,2bf8a6ab-dcb4-4eb2-a83a-f74fe3c7b197,2023-05-16,2024-06-16
110019,50006,Old Orchard,A,PROD,201.4,Canada,f1205f65-394a-4c36-bea4-e3191503a97d,2024-08-24,
110266,50088,Old Orchard,A,PROD,137.6,Canada,ce1fc3df-6984-4b12-a3a9-570add8c6ecc,2023-11-14,2024-11-15
110308,50103,Flat 120,A,PROD,222.9,United States,a59fed1a-a2b7-4616-9107-14413680eb5e,2018-09-18,
110063,50021,Dryland North,A,PROD,269.6,Canada,67cd4ced-6dec-4aa6-9af9-207c29e34174,2017-12-04,
110337,50112,Bench Field,A,PROD,254.0,Canada,10fba182-65ba-4a50-a6f6-997ee6eda240,2024-03-18,2024-06-03
110115,50038,Schoolhouse Field,A,PROD,41.8,Canada,72dd6772-b873-425a-a773-94fac8c4988c,2022-02-18,
111443,50508,Creek Field,A,PROD,135.9,Australia,58caf638-6729-407d-8e86-93b5de7d5ca8,2011-04-07,2011-06-22
110660,50222,Windmill Field,A,PROD,160.9,United States,e2448cd0-7767-44d5-bea3-6ae353556822,2016-07-26,
110146,50049,Dryland North,A,PROD,253.5,United States,ca949e29-102d-45b8-818a-e5de51b4def3,2013-09-01,2016-10-07
111562,50541,Trial Plot 32,A,TRIAL,197.4,United States,5c63ed4d-538b-417a-bf8e-ef6a995ac613,2013-11-25,2025-07-26
111713,50610,Rock Pile,A,PROD,284.4,United States,00000000-0000-0000-0000-000000000000,2019-12-29,2020-10-31
111731,50616,Rock Pile,D,PROD,240.9,United States,03dba35d-69c0-48ff-8b9e-7ae3ee6d0586,2013-06-13,
110386,50130,Back 40,A,PROD,107.0,United States,de494bf8-eba9-47ad-bfca-d43a8f6295ec,2015-07-19,
110678,50229,Dryland North,A,PROD,155.7,United States,8211acb9-46f3-4846-a02b-d4a99915c621,2023-08-15,
111565,50541,Trial Block 33,A,TRIAL,291.1,United States,a5ab79cb-5294-4b91-949c-034d8cac029a,2016-10-11,2016-12-01
110234,50078,Old Orchard,A,PROD,83.5,Canada,ea7da79b-651a-48e7-9893-a5c7f0bcb225,2020-06-28,
111479,50517,Long Strip,A,PROD,127.0,Australia,3b30964a-6da9-4570-97e2-844057fd5a20,2013-09-20,
110339,50112,Flat 120,A,PROD,68.2,Canada,9c0c290d-3f5e-4e94-b616-c88c3a684639,2021-01-10,2024-02-29
110530,50178,Dryland South,A,PROD,71.9,Canada,14374dbc-7b4b-4b8a-b64f-1ac13a5919bd,2011-05-24,2017-10-12
110456,50151,Schoolhouse Field,A,PROD,110.7,United States,b751ba6d-a9f9-45df-8d4a-6c5f1a6a1799,2013-04-02,
110914,50310,Flat 120,A,PROD,65.2,Canada,d7fd3414-392a-4833-bfd8-8cb9a3d117ed,2024-03-09,
110831,50282,Corner Piece,A,PROD,79.4,United States,918925a5-6b9e-4c0f-af71-5ee4e55fd64c,2021-10-07,2022-03-14
110746,50253,Triangle,A,PROD,99.1,United States,0e00efdf-462e-45a1-b1fb-ed93764331fa,2017-05-02,2022-09-03
111209,50439,Triangle,A,PROD,128.3,United States,4e4afd6a-0599-473a-8d82-9644bef9b5c7,2024-03-12,
110967,50326,Dryland North,A,PROD,253.3,United States,36ff83d4-175a-48d6-8835-d98df9fd6fac,2017-02-06,2019-06-10
110061,50019,Creek Field,A,PROD,158.4,United States,368d0554-65f8-4c68-b36d-8d2760010fbe,2024-09-24,
110244,50080,Bench Field,A,PROD,228.3,United States,6bf1f3eb-e58f-4ce4-a687-f0ce69e6e7bf,2017-02-01,2017-07-21
110012,50005,Highway Field,A,PROD,,United States,7263ca78-149c-4f4c-9cb4-0e3873cf3f6e,2020-07-30,2024-02-12
111586,50547,Trial Strip 1,A,TRIAL,18.5,United States,b335e6ed-e66c-4490-8a07-750bc7fe26c1,2018-10-03,2021-02-24
110313,50104,Windmill Field,A,PROD,46.5,United States,25490cf5-8106-4bba-a6e4-5d5e93e74f82,2012-05-09,2018-02-03
110258,50085,Rock Pile,A,TRIAL,,Canada,4c048194-661d-493e-aa15-6b6bfef13a24,2012-04-16,2013-07-04
110169,50055,Sandy Knoll,A,PROD,176.9,United States,2b9d34c4-0088-4bc2-b330-fee9665818c4,2011-12-03,2017-03-01
110082,50027,Windmill Field,A,PROD,153.2,United States,3f2f8a1e-ae65-4539-9bc8-6a043bb156a5,2023-01-22,2024-04-21
111542,50535,Trial Plot 1,A,TRIAL,24.7,United States,f9874da9-eda0-4518-bc54-c04c0fa7fb90,2018-11-08,2025-08-20
111010,50341,Pivot 3,A,PROD,199.2,Canada,f878dd81-6f51-43fc-ac91-a645da27a381,2023-03-28,
111177,50431,Flat 120,A,PROD,151.0,United States,66653449-2444-46c7-9600-fe1ab823e73c,2011-05-05,2024-05-26
111404,50496,Pivot 3,A,PROD,,Australia,3a6960db-3b2e-4c25-bc9f-30b5f1fd0e95,2017-04-18,2022-03-24
111415,50499,Pivot 1,A,PROD,47.9,Australia,38066112-f5b3-4eb7-b4ec-03b41b930b69,2014-04-14,2020-04-20
110280,50092,Highway Field,A,PROD,122.8,United States,7ebda65e-bd88-4859-9a7b-bd176630727c,2024-10-27,2025-05-18
111122,50388,Back 40,P,PROD,268.1,United States,3c025726-c5e6-4462-b881-3fe4c74c2f33,2014-03-08,
110514,50172,Home Field,A,PROD,118.1,United States,43046774-0d27-4ba5-a552-cf9ba7d0d9db,2021-12-12,2025-11-14
110230,50076,Sandy Knoll,A,PROD,250.8,United States,37c010d2-a3e1-47d5-8573-1d76ae69660d,2015-03-25,2023-12-12
110638,50214,Corner Piece,A,PROD,168.5,United States,16f6d96a-06fa-42d5-9fd9-6a450c3de12a,2023-05-24,2024-04-13
111563,50541,Trial Block 29,A,TRIAL,46.2,United States,e03a340d-a4de-4076-be40-111fe2331abe,2024-10-26,
110952,50321,Bench Field,A,PROD,130.7,United States,1ac69b56-b065-4b58-ae13-e4f421c44c85,2012-11-29,
110348,50115,North 80,A,PROD,178.7,Canada,da24a9a0-607d-4f97-af80-e06258b6f568,2022-08-14,
110070,50022,North 80,A,PROD,84.8,Canada,c6f48cd4-d20c-4c13-9c6e-b85a57db7eeb,2021-12-21,
110641,50215,Windmill Field,A,PROD,229.3,Canada,8e98604b-b4f0-4456-afe9-f30d7e46fe88,2017-05-08,
111360,50486,Pivot 2,A,PROD,,Australia,97d4140a-2dfb-49fb-8782-f22c8ae6c83c,2014-12-28,2016-01-19
110292,50096,Schoolhouse Field,A,PROD,153.7,United States,23266053-250e-4fca-b4f9-4ef02ffa320c,2016-06-15,2025-10-22
110992,50334,Back 40,A,PROD,18.3,Canada,f481c5de-52dd-4580-975d-fe5a066ad334,2015-06-13,2021-04-24
111526,50531,Trial Block 2,A,TRIAL,189.0,United States,8f1dd618-64f5-43c9-b8ad-26213435c74c,2014-06-30,2019-04-26
110754,50255,Windmill Field,A,PROD,270.3,United States,60e004c5-0fa2-48db-b46f-c01de4e28421,2016-03-16,2021-03-25
110926,50314,Pivot 3,A,PROD,46.0,Canada,ec424000-9c89-4723-a45f-c83b2243c80d,2014-05-26,
110447,50149,Schoolhouse Field,A,PROD,308.6,United States,5f188b06-f427-433c-8f0f-1ed2311a4747,2012-01-29,
110978,50329,Pivot 3,A,PROD,176.9,United States,541cbf10-8cd4-4f25-bc27-9760911855d9,2016-11-26,2020-05-04
111129,50401,Highway Field,P,PROD,61.5,United States,4e8d5d8d-f40b-4514-8266-6f794096c574,2024-05-25,2025-09-09
111191,50435,Schoolhouse Field,A,PROD,275.5,United States,f6cbb721-b923-4e00-a84c-6eb6bc2cde4f,2013-03-03,2013-03-30
110309,50103,Slough Field,A,PROD,266.1,United States,884d2a50-c1b7-4e1c-9e80-300f1ed465db,2024-02-06,2024-08-23
111598,50549,Trial Strip 35,A,TRIAL,222.2,United States,664b3607-428c-4603-bcd7-227f7aa7726b,2020-08-15,2021-11-15
110605,50203,Back 40,A,PROD,171.5,Canada,09b5b10b-40c1-45a8-bf66-99a117c06bc6,2014-12-01,2024-03-12
110568,50190,West 160,A,PROD,217.7,United States,f0715780-6415-4caa-a39e-84b1b102f544,2024-06-06,
111162,50426,Flat 120,A,PROD,165.6,United States,12610b56-118f-4131-892c-6cca8b5b8ff1,2021-04-02,
110007,50002,Dryland South,A,PROD,90.9,United States,61ddb412-faa8-47ee-a92c-5bcae3a1b580,2015-01-14,2017-12-19
110602,50203,Triangle,A,PROD,128.0,Canada,b4e2b106-9b9d-4b91-9192-3221b4d3f271,2023-02-22,2025-10-22
111609,50555,Fence Line 60,P,PROD,158.9,United States,05a3b4b7-b2df-4923-a4e6-91e5988d7942,2012-10-26,2014-04-03
110016,50004,Long Strip,A,PROD,313.8,United States,a71bd6c2-5958-4190-a15e-c2c8c183287c,2019-01-25,2025-12-18
